datetime,user,heartrate,steps
2020-08-29 23:31:00,AHYIJDV,63,0
2020-08-29 23:32:00,AHYIJDV,64,0
2020-08-29 23:35:00,AHYIJDV,64,0
2020-08-29 23:36:00,AHYIJDV,65,0
2020-08-30 00:28:00,AHYIJDV,63,0
2020-08-30 00:30:00,AHYIJDV,61,0
2020-08-30 00:31:00,AHYIJDV,62,0
2020-08-30 00:33:00,AHYIJDV,63,0
2020-08-30 00:35:00,AHYIJDV,61,0
2020-08-30 00:36:00,AHYIJDV,64,0
2020-08-30 00:38:00,AHYIJDV,62,0
2020-08-30 00:42:00,AHYIJDV,65,0
2020-08-30 01:32:00,AHYIJDV,71,0
2020-08-30 01:33:00,AHYIJDV,71,0
2020-08-30 01:35:00,AHYIJDV,70,0
2020-08-30 01:37:00,AHYIJDV,69,0
2020-08-30 01:38:00,AHYIJDV,69,0
2020-08-30 01:39:00,AHYIJDV,69,0
2020-08-30 01:41:00,AHYIJDV,66,0
2020-08-30 01:42:00,AHYIJDV,66,0
2020-08-30 01:44:00,AHYIJDV,66,0
2020-08-30 01:45:00,AHYIJDV,68,0
2020-08-30 01:46:00,AHYIJDV,66,0
2020-08-30 01:47:00,AHYIJDV,60,0
2020-08-30 01:49:00,AHYIJDV,56,0
2020-08-30 01:50:00,AHYIJDV,62,0
2020-08-30 01:51:00,AHYIJDV,60,0
2020-08-30 03:02:00,AHYIJDV,62,0
2020-08-30 03:03:00,AHYIJDV,60,0
2020-08-30 03:04:00,AHYIJDV,62,0
2020-08-30 03:05:00,AHYIJDV,62,0
2020-08-30 03:06:00,AHYIJDV,60,0
2020-08-30 03:07:00,AHYIJDV,61,0
2020-08-30 03:09:00,AHYIJDV,60,0
2020-08-30 03:10:00,AHYIJDV,58,0
2020-08-30 03:11:00,AHYIJDV,59,0
2020-08-30 03:13:00,AHYIJDV,57,0
2020-08-30 03:14:00,AHYIJDV,63,0
2020-08-30 03:15:00,AHYIJDV,66,0
2020-08-30 04:25:00,AHYIJDV,59,0
2020-08-30 04:27:00,AHYIJDV,75,0
2020-08-30 04:28:00,AHYIJDV,57,0
2020-08-30 04:29:00,AHYIJDV,58,0
2020-08-30 04:30:00,AHYIJDV,59,0
2020-08-30 04:34:00,AHYIJDV,59,0
2020-08-30 04:38:00,AHYIJDV,57,0
2020-08-30 04:42:00,AHYIJDV,55,0
2020-08-30 09:15:00,AHYIJDV,68,0
2020-08-30 09:17:00,AHYIJDV,73,10
2020-08-30 09:19:00,AHYIJDV,67,0
2020-08-30 09:21:00,AHYIJDV,69,12
2020-08-30 09:24:00,AHYIJDV,71,0
2020-08-30 09:26:00,AHYIJDV,66,0
2020-08-30 09:27:00,AHYIJDV,63,0
2020-08-30 09:28:00,AHYIJDV,70,0
2020-08-30 09:29:00,AHYIJDV,71,8
2020-08-30 09:31:00,AHYIJDV,79,0
2020-08-30 09:32:00,AHYIJDV,79,8
2020-08-30 09:34:00,AHYIJDV,71,7
2020-08-30 09:37:00,AHYIJDV,76,0
2020-08-30 09:38:00,AHYIJDV,81,5
2020-08-30 09:39:00,AHYIJDV,69,0
2020-08-30 09:40:00,AHYIJDV,85,0
2020-08-30 09:41:00,AHYIJDV,78,0
2020-08-30 09:44:00,AHYIJDV,64,0
2020-08-30 09:46:00,AHYIJDV,64,0
2020-08-30 09:49:00,AHYIJDV,67,0
2020-08-30 09:52:00,AHYIJDV,73,0
2020-08-30 09:54:00,AHYIJDV,66,0
2020-08-30 09:55:00,AHYIJDV,72,0
2020-08-30 09:56:00,AHYIJDV,71,0
2020-08-30 09:57:00,AHYIJDV,62,0
2020-08-30 10:02:00,AHYIJDV,67,0
2020-08-30 10:03:00,AHYIJDV,68,8
2020-08-30 10:05:00,AHYIJDV,66,0
2020-08-30 10:06:00,AHYIJDV,66,26
2020-08-30 10:08:00,AHYIJDV,75,0
2020-08-30 10:09:00,AHYIJDV,76,26
2020-08-30 13:10:00,AHYIJDV,70,0
2020-08-30 13:11:00,AHYIJDV,69,0
2020-08-30 13:12:00,AHYIJDV,70,0
2020-08-30 13:24:00,AHYIJDV,65,0
2020-08-30 16:36:00,AHYIJDV,71,0
2020-08-30 16:40:00,AHYIJDV,67,0
2020-08-30 16:41:00,AHYIJDV,67,0
2020-08-30 16:42:00,AHYIJDV,65,0
2020-08-30 16:43:00,AHYIJDV,66,0
2020-08-30 16:45:00,AHYIJDV,67,0
2020-08-30 16:47:00,AHYIJDV,64,0
2020-08-30 16:48:00,AHYIJDV,67,0
2020-08-30 16:53:00,AHYIJDV,73,0
2020-08-30 16:56:00,AHYIJDV,68,0
2020-08-30 16:59:00,AHYIJDV,71,0
2020-08-30 17:00:00,AHYIJDV,70,6
2020-08-30 17:02:00,AHYIJDV,73,0
2020-08-30 17:05:00,AHYIJDV,74,0
2020-08-30 17:08:00,AHYIJDV,75,0
2020-08-30 18:26:00,AHYIJDV,83,0
2020-08-30 18:27:00,AHYIJDV,84,0
2020-08-30 18:28:00,AHYIJDV,83,0
2020-08-30 18:29:00,AHYIJDV,84,0
2020-08-30 18:30:00,AHYIJDV,80,0
2020-08-30 18:31:00,AHYIJDV,81,0
2020-08-30 18:32:00,AHYIJDV,87,0
2020-08-30 18:34:00,AHYIJDV,88,79
2020-08-30 18:37:00,AHYIJDV,92,0
2020-08-30 18:39:00,AHYIJDV,114,0
2020-08-30 18:40:00,AHYIJDV,126,0
2020-08-30 18:42:00,AHYIJDV,135,0
2020-08-30 18:47:00,AHYIJDV,64,0
2020-08-30 18:48:00,AHYIJDV,63,0
2020-08-30 18:49:00,AHYIJDV,64,0
2020-08-30 18:51:00,AHYIJDV,64,0
2020-08-30 18:55:00,AHYIJDV,68,34
2020-08-30 18:56:00,AHYIJDV,68,55
2020-08-30 18:59:00,AHYIJDV,71,0
2020-08-30 19:03:00,AHYIJDV,77,10
2020-08-30 19:04:00,AHYIJDV,90,8
2020-08-30 19:06:00,AHYIJDV,85,0
2020-08-30 19:07:00,AHYIJDV,81,0
2020-08-30 19:10:00,AHYIJDV,81,0
2020-08-30 19:14:00,AHYIJDV,87,0
2020-08-30 19:16:00,AHYIJDV,79,4
2020-08-30 19:17:00,AHYIJDV,74,0
2020-08-30 19:18:00,AHYIJDV,63,0
2020-08-30 19:19:00,AHYIJDV,64,0
2020-08-30 19:20:00,AHYIJDV,63,0
2020-08-30 19:22:00,AHYIJDV,70,0
2020-08-30 19:24:00,AHYIJDV,72,9
2020-08-30 19:26:00,AHYIJDV,72,25
2020-08-30 19:27:00,AHYIJDV,72,20
2020-08-30 19:31:00,AHYIJDV,70,0
2020-08-30 19:34:00,AHYIJDV,72,12
2020-08-30 19:37:00,AHYIJDV,76,23
2020-08-30 19:40:00,AHYIJDV,75,0
2020-08-30 19:41:00,AHYIJDV,75,0
2020-08-30 19:42:00,AHYIJDV,80,0
2020-08-30 20:42:00,AHYIJDV,92,0
2020-08-30 20:45:00,AHYIJDV,84,0
2020-08-30 20:47:00,AHYIJDV,81,0
2020-08-30 20:48:00,AHYIJDV,81,0
2020-08-30 20:53:00,AHYIJDV,78,0
2020-08-30 20:54:00,AHYIJDV,73,0
2020-08-30 20:57:00,AHYIJDV,75,0
2020-08-30 20:58:00,AHYIJDV,82,0
2020-08-30 21:00:00,AHYIJDV,80,0
2020-08-30 21:02:00,AHYIJDV,82,0
2020-08-30 21:06:00,AHYIJDV,78,0
2020-08-30 21:07:00,AHYIJDV,77,0
2020-08-30 21:09:00,AHYIJDV,77,0
2020-08-30 21:11:00,AHYIJDV,80,0
2020-08-30 21:12:00,AHYIJDV,85,0
2020-08-30 21:14:00,AHYIJDV,84,0
2020-08-30 21:16:00,AHYIJDV,82,0
2020-08-30 23:08:00,AHYIJDV,65,0
2020-08-30 23:09:00,AHYIJDV,61,0
2020-08-31 01:17:00,AHYIJDV,59,0
2020-08-31 01:18:00,AHYIJDV,62,0
2020-08-31 01:19:00,AHYIJDV,57,0
2020-08-31 01:22:00,AHYIJDV,63,0
2020-08-31 01:23:00,AHYIJDV,56,0
2020-08-31 01:24:00,AHYIJDV,56,0
2020-08-31 01:25:00,AHYIJDV,56,0
2020-08-31 01:26:00,AHYIJDV,58,0
2020-08-31 01:27:00,AHYIJDV,58,0
2020-08-31 01:28:00,AHYIJDV,60,0
2020-08-31 01:29:00,AHYIJDV,57,0
2020-08-31 01:30:00,AHYIJDV,61,0
2020-08-31 02:43:00,AHYIJDV,65,0
2020-08-31 02:45:00,AHYIJDV,65,0
2020-08-31 02:46:00,AHYIJDV,67,0
2020-08-31 02:51:00,AHYIJDV,68,0
2020-08-31 02:52:00,AHYIJDV,66,0
2020-08-31 02:55:00,AHYIJDV,69,0
2020-08-31 02:57:00,AHYIJDV,68,0
2020-08-31 03:49:00,AHYIJDV,68,0
2020-08-31 03:50:00,AHYIJDV,60,0
2020-08-31 03:52:00,AHYIJDV,72,0
2020-08-31 03:53:00,AHYIJDV,70,0
2020-08-31 03:54:00,AHYIJDV,59,0
2020-08-31 03:55:00,AHYIJDV,61,0
2020-08-31 03:56:00,AHYIJDV,59,0
2020-08-31 03:57:00,AHYIJDV,60,0
2020-08-31 04:00:00,AHYIJDV,63,0
2020-08-31 04:03:00,AHYIJDV,64,0
2020-08-31 04:04:00,AHYIJDV,62,0
2020-08-31 04:40:00,AHYIJDV,63,0
2020-08-31 04:43:00,AHYIJDV,64,0
2020-08-31 04:44:00,AHYIJDV,67,0
2020-08-31 04:46:00,AHYIJDV,60,0
2020-08-31 04:47:00,AHYIJDV,62,0
2020-08-31 04:50:00,AHYIJDV,60,0
2020-08-31 04:51:00,AHYIJDV,64,0
2020-08-31 04:52:00,AHYIJDV,68,0
2020-08-31 04:53:00,AHYIJDV,59,0
2020-08-31 04:55:00,AHYIJDV,63,0
2020-08-31 05:29:00,AHYIJDV,89,0
2020-08-31 05:30:00,AHYIJDV,60,0
2020-08-31 05:31:00,AHYIJDV,59,0
2020-08-31 05:33:00,AHYIJDV,61,0
2020-08-31 05:35:00,AHYIJDV,61,0
2020-08-31 05:36:00,AHYIJDV,59,0
2020-08-31 05:37:00,AHYIJDV,59,0
2020-08-31 05:39:00,AHYIJDV,59,0
2020-08-31 05:40:00,AHYIJDV,59,0
2020-08-31 08:41:00,AHYIJDV,81,0
2020-08-31 08:42:00,AHYIJDV,81,0
2020-08-31 10:00:00,AHYIJDV,76,121
2020-08-31 10:01:00,AHYIJDV,83,58
2020-08-31 10:24:00,AHYIJDV,72,0
2020-08-31 10:25:00,AHYIJDV,77,0
2020-08-31 10:30:00,AHYIJDV,69,0
2020-08-31 11:18:00,AHYIJDV,66,0
2020-08-31 11:20:00,AHYIJDV,72,0
2020-08-31 11:50:00,AHYIJDV,64,0
2020-08-31 13:04:00,AHYIJDV,86,0
2020-08-31 13:05:00,AHYIJDV,77,0
2020-08-31 13:06:00,AHYIJDV,71,0
2020-08-31 13:07:00,AHYIJDV,74,0
2020-08-31 13:10:00,AHYIJDV,75,0
2020-08-31 13:12:00,AHYIJDV,75,0
2020-08-31 13:13:00,AHYIJDV,73,0
2020-08-31 13:16:00,AHYIJDV,74,0
2020-08-31 13:18:00,AHYIJDV,75,0
2020-08-31 13:19:00,AHYIJDV,67,0
2020-08-31 13:25:00,AHYIJDV,70,0
2020-08-31 13:26:00,AHYIJDV,72,0
2020-08-31 13:30:00,AHYIJDV,76,0
2020-08-31 13:31:00,AHYIJDV,72,0
2020-08-31 13:32:00,AHYIJDV,70,0
2020-08-31 13:34:00,AHYIJDV,68,0
2020-08-31 14:31:00,AHYIJDV,74,0
2020-08-31 15:14:00,AHYIJDV,101,8
2020-08-31 15:22:00,AHYIJDV,65,0
2020-08-31 16:26:00,AHYIJDV,84,0
2020-08-31 16:30:00,AHYIJDV,64,0
2020-08-31 16:31:00,AHYIJDV,65,0
2020-08-31 16:32:00,AHYIJDV,58,0
2020-08-31 16:33:00,AHYIJDV,57,0
2020-08-31 16:34:00,AHYIJDV,57,0
2020-08-31 16:35:00,AHYIJDV,59,0
2020-08-31 16:36:00,AHYIJDV,59,0
2020-08-31 16:37:00,AHYIJDV,60,0
2020-08-31 16:42:00,AHYIJDV,64,0
2020-08-31 16:43:00,AHYIJDV,60,0
2020-08-31 16:47:00,AHYIJDV,69,0
2020-08-31 17:17:00,AHYIJDV,64,18
2020-08-31 17:19:00,AHYIJDV,70,0
2020-08-31 18:08:00,AHYIJDV,84,0
2020-08-31 18:09:00,AHYIJDV,84,0
2020-08-31 18:21:00,AHYIJDV,82,0
2020-08-31 18:27:00,AHYIJDV,88,0
2020-08-31 18:28:00,AHYIJDV,93,5
2020-08-31 19:42:00,AHYIJDV,79,0
2020-08-31 19:43:00,AHYIJDV,81,0
2020-08-31 19:44:00,AHYIJDV,82,0
2020-08-31 19:45:00,AHYIJDV,89,31
2020-08-31 19:46:00,AHYIJDV,84,2
2020-08-31 21:10:00,AHYIJDV,76,0
2020-08-31 21:12:00,AHYIJDV,75,0
2020-08-31 21:14:00,AHYIJDV,70,0
2020-08-31 23:41:00,AHYIJDV,74,0
2020-08-31 23:42:00,AHYIJDV,74,0
2020-08-31 23:43:00,AHYIJDV,73,0
2020-08-31 23:44:00,AHYIJDV,75,0
2020-08-31 23:49:00,AHYIJDV,73,0
2020-08-31 23:54:00,AHYIJDV,75,0
2020-08-31 23:56:00,AHYIJDV,75,0
2020-09-01 02:15:00,AHYIJDV,61,0
2020-09-01 02:16:00,AHYIJDV,59,0
2020-09-01 02:17:00,AHYIJDV,61,0
2020-09-01 02:19:00,AHYIJDV,60,0
2020-09-01 02:21:00,AHYIJDV,64,0
2020-09-01 02:22:00,AHYIJDV,59,0
2020-09-01 02:23:00,AHYIJDV,60,0
2020-09-01 02:26:00,AHYIJDV,60,0
2020-09-01 02:27:00,AHYIJDV,61,0
2020-09-01 02:28:00,AHYIJDV,61,0
2020-09-01 02:30:00,AHYIJDV,62,0
2020-09-01 03:19:00,AHYIJDV,76,0
2020-09-01 03:20:00,AHYIJDV,59,0
2020-09-01 03:23:00,AHYIJDV,62,0
2020-09-01 05:11:00,AHYIJDV,97,18
2020-09-01 05:16:00,AHYIJDV,86,0
2020-09-01 05:18:00,AHYIJDV,92,11
2020-09-01 05:21:00,AHYIJDV,98,0
2020-09-01 05:23:00,AHYIJDV,90,12
2020-09-01 05:24:00,AHYIJDV,98,0
2020-09-01 05:25:00,AHYIJDV,67,0
2020-09-01 05:28:00,AHYIJDV,78,0
2020-09-01 05:31:00,AHYIJDV,82,44
2020-09-01 05:33:00,AHYIJDV,83,0
2020-09-01 05:34:00,AHYIJDV,82,0
2020-09-01 05:35:00,AHYIJDV,82,0
2020-09-01 05:36:00,AHYIJDV,77,0
2020-09-01 05:38:00,AHYIJDV,78,0
2020-09-01 05:39:00,AHYIJDV,95,0
2020-09-01 05:41:00,AHYIJDV,105,8
2020-09-01 05:43:00,AHYIJDV,93,0
2020-09-01 05:46:00,AHYIJDV,93,37
2020-09-01 05:49:00,AHYIJDV,124,9
2020-09-01 05:50:00,AHYIJDV,139,14
2020-09-01 05:51:00,AHYIJDV,136,6
2020-09-01 05:52:00,AHYIJDV,125,0
2020-09-01 05:54:00,AHYIJDV,129,0
2020-09-01 05:55:00,AHYIJDV,145,0
2020-09-01 08:02:00,AHYIJDV,84,42
2020-09-01 10:13:00,AHYIJDV,71,0
2020-09-01 10:15:00,AHYIJDV,73,0
2020-09-01 12:20:00,AHYIJDV,72,4
2020-09-01 12:21:00,AHYIJDV,70,0
2020-09-01 12:49:00,AHYIJDV,80,0
2020-09-01 13:03:00,AHYIJDV,80,1
2020-09-01 13:27:00,AHYIJDV,72,7
2020-09-01 13:29:00,AHYIJDV,74,0
2020-09-01 13:34:00,AHYIJDV,73,0
2020-09-01 14:48:00,AHYIJDV,70,0
2020-09-01 14:50:00,AHYIJDV,67,0
2020-09-01 14:52:00,AHYIJDV,70,0
2020-09-01 14:54:00,AHYIJDV,72,0
2020-09-01 14:55:00,AHYIJDV,71,0
2020-09-01 14:56:00,AHYIJDV,73,0
2020-09-01 15:02:00,AHYIJDV,69,0
2020-09-01 15:03:00,AHYIJDV,69,0
2020-09-01 15:05:00,AHYIJDV,73,0
2020-09-01 15:07:00,AHYIJDV,72,0
2020-09-01 15:10:00,AHYIJDV,72,0
2020-09-01 15:11:00,AHYIJDV,71,0
2020-09-01 15:13:00,AHYIJDV,75,0
2020-09-01 15:14:00,AHYIJDV,79,0
2020-09-01 15:16:00,AHYIJDV,73,0
2020-09-01 15:19:00,AHYIJDV,74,0
2020-09-01 15:23:00,AHYIJDV,66,0
2020-09-01 15:24:00,AHYIJDV,66,0
2020-09-01 15:28:00,AHYIJDV,70,0
2020-09-01 16:00:00,AHYIJDV,76,0
2020-09-01 16:01:00,AHYIJDV,74,0
2020-09-01 16:02:00,AHYIJDV,70,0
2020-09-01 16:04:00,AHYIJDV,67,0
2020-09-01 16:05:00,AHYIJDV,68,0
2020-09-01 16:06:00,AHYIJDV,71,0
2020-09-01 16:41:00,AHYIJDV,70,0
2020-09-01 18:41:00,AHYIJDV,68,0
2020-09-01 18:43:00,AHYIJDV,71,0
2020-09-01 18:44:00,AHYIJDV,69,0
2020-09-01 18:50:00,AHYIJDV,68,0
2020-09-01 21:10:00,AHYIJDV,84,0
2020-09-01 21:11:00,AHYIJDV,85,0
2020-09-01 21:14:00,AHYIJDV,85,0
2020-09-01 21:15:00,AHYIJDV,86,0
2020-09-01 21:18:00,AHYIJDV,88,0
2020-09-01 21:19:00,AHYIJDV,89,0
2020-09-01 21:20:00,AHYIJDV,86,0
2020-09-01 21:24:00,AHYIJDV,88,0
2020-09-01 21:25:00,AHYIJDV,83,0
2020-09-01 22:15:00,AHYIJDV,69,0
2020-09-01 22:17:00,AHYIJDV,68,0
2020-09-01 22:22:00,AHYIJDV,70,0
2020-09-01 22:27:00,AHYIJDV,69,0
2020-09-01 23:09:00,AHYIJDV,57,0
2020-09-01 23:12:00,AHYIJDV,60,0
2020-09-01 23:15:00,AHYIJDV,60,0
2020-09-01 23:16:00,AHYIJDV,60,0
2020-09-01 23:17:00,AHYIJDV,60,0
2020-09-01 23:18:00,AHYIJDV,59,0
2020-09-01 23:19:00,AHYIJDV,59,0
2020-09-01 23:20:00,AHYIJDV,59,0
2020-09-02 00:23:00,AHYIJDV,57,0
2020-09-02 00:24:00,AHYIJDV,58,0
2020-09-02 00:25:00,AHYIJDV,54,0
2020-09-02 00:26:00,AHYIJDV,56,0
2020-09-02 00:27:00,AHYIJDV,54,0
2020-09-02 01:37:00,AHYIJDV,55,0
2020-09-02 01:38:00,AHYIJDV,56,0
2020-09-02 01:40:00,AHYIJDV,55,0
2020-09-02 01:41:00,AHYIJDV,56,0
2020-09-02 01:42:00,AHYIJDV,50,0
2020-09-02 01:44:00,AHYIJDV,56,0
2020-09-02 01:46:00,AHYIJDV,56,0
2020-09-02 01:47:00,AHYIJDV,57,0
2020-09-02 01:54:00,AHYIJDV,60,0
2020-09-02 01:55:00,AHYIJDV,59,0
2020-09-02 03:02:00,AHYIJDV,57,0
2020-09-02 03:03:00,AHYIJDV,59,0
2020-09-02 03:04:00,AHYIJDV,56,0
2020-09-02 03:05:00,AHYIJDV,58,0
2020-09-02 03:07:00,AHYIJDV,58,0
2020-09-02 03:08:00,AHYIJDV,58,0
2020-09-02 03:09:00,AHYIJDV,53,0
2020-09-02 03:10:00,AHYIJDV,58,0
2020-09-02 03:11:00,AHYIJDV,54,0
2020-09-02 03:16:00,AHYIJDV,57,0
2020-09-02 03:17:00,AHYIJDV,59,0
2020-09-02 04:16:00,AHYIJDV,59,0
2020-09-02 04:19:00,AHYIJDV,58,0
2020-09-02 04:20:00,AHYIJDV,58,0
2020-09-02 04:22:00,AHYIJDV,62,0
2020-09-02 04:24:00,AHYIJDV,61,0
2020-09-02 04:28:00,AHYIJDV,58,0
2020-09-02 04:52:00,AHYIJDV,61,0
2020-09-02 04:53:00,AHYIJDV,60,0
2020-09-02 04:55:00,AHYIJDV,58,0
2020-09-02 04:57:00,AHYIJDV,60,0
2020-09-02 04:58:00,AHYIJDV,63,0
2020-09-02 05:00:00,AHYIJDV,57,0
2020-09-02 05:01:00,AHYIJDV,59,0
2020-09-02 05:02:00,AHYIJDV,72,0
2020-09-02 05:03:00,AHYIJDV,59,0
2020-09-02 05:55:00,AHYIJDV,57,0
2020-09-02 05:58:00,AHYIJDV,60,0
2020-09-02 06:00:00,AHYIJDV,64,8
2020-09-02 06:01:00,AHYIJDV,57,0
2020-09-02 06:03:00,AHYIJDV,55,0
2020-09-02 06:04:00,AHYIJDV,54,0
2020-09-02 06:10:00,AHYIJDV,57,0
2020-09-02 08:43:00,AHYIJDV,115,6
2020-09-02 08:44:00,AHYIJDV,104,0
2020-09-02 08:45:00,AHYIJDV,98,0
2020-09-02 08:47:00,AHYIJDV,69,0
2020-09-02 08:48:00,AHYIJDV,68,0
2020-09-02 08:52:00,AHYIJDV,67,0
2020-09-02 08:53:00,AHYIJDV,67,0
2020-09-02 08:57:00,AHYIJDV,71,0
2020-09-02 08:59:00,AHYIJDV,64,0
2020-09-02 09:00:00,AHYIJDV,63,0
2020-09-02 09:02:00,AHYIJDV,67,8
2020-09-02 09:03:00,AHYIJDV,72,0
2020-09-02 09:04:00,AHYIJDV,74,0
2020-09-02 09:06:00,AHYIJDV,69,0
2020-09-02 09:08:00,AHYIJDV,68,0
2020-09-02 09:10:00,AHYIJDV,67,0
2020-09-02 09:11:00,AHYIJDV,68,0
2020-09-02 09:13:00,AHYIJDV,70,0
2020-09-02 09:14:00,AHYIJDV,65,0
2020-09-02 09:15:00,AHYIJDV,62,0
2020-09-02 09:17:00,AHYIJDV,65,0
2020-09-02 09:19:00,AHYIJDV,69,0
2020-09-02 09:21:00,AHYIJDV,75,0
2020-09-02 09:24:00,AHYIJDV,69,0
2020-09-02 09:25:00,AHYIJDV,59,0
2020-09-02 09:26:00,AHYIJDV,67,0
2020-09-02 09:28:00,AHYIJDV,65,0
2020-09-02 09:30:00,AHYIJDV,65,0
2020-09-02 09:31:00,AHYIJDV,63,0
2020-09-02 09:32:00,AHYIJDV,67,0
2020-09-02 12:13:00,AHYIJDV,66,0
2020-09-02 12:22:00,AHYIJDV,63,0
2020-09-02 12:25:00,AHYIJDV,66,0
2020-09-02 12:26:00,AHYIJDV,64,0
2020-09-02 12:28:00,AHYIJDV,65,19
2020-09-02 12:30:00,AHYIJDV,92,2
2020-09-02 12:31:00,AHYIJDV,82,0
2020-09-02 12:34:00,AHYIJDV,73,51
2020-09-02 12:35:00,AHYIJDV,89,23
2020-09-02 12:40:00,AHYIJDV,111,0
2020-09-02 12:41:00,AHYIJDV,79,0
2020-09-02 12:43:00,AHYIJDV,70,0
2020-09-02 12:44:00,AHYIJDV,70,0
2020-09-02 12:45:00,AHYIJDV,70,0
2020-09-02 12:49:00,AHYIJDV,68,0
2020-09-02 12:51:00,AHYIJDV,66,0
2020-09-02 12:52:00,AHYIJDV,70,0
2020-09-02 12:56:00,AHYIJDV,62,0
2020-09-02 12:58:00,AHYIJDV,61,0
2020-09-02 12:59:00,AHYIJDV,64,0
2020-09-02 13:01:00,AHYIJDV,62,0
2020-09-02 13:03:00,AHYIJDV,64,0
2020-09-02 13:07:00,AHYIJDV,62,0
2020-09-02 13:08:00,AHYIJDV,63,0
2020-09-02 13:12:00,AHYIJDV,64,0
2020-09-02 13:14:00,AHYIJDV,65,0
2020-09-02 13:18:00,AHYIJDV,62,0
2020-09-02 13:20:00,AHYIJDV,63,0
2020-09-02 13:21:00,AHYIJDV,67,0
2020-09-02 13:22:00,AHYIJDV,64,0
2020-09-02 13:24:00,AHYIJDV,66,0
2020-09-02 13:26:00,AHYIJDV,65,0
2020-09-02 13:27:00,AHYIJDV,64,0
2020-09-02 13:28:00,AHYIJDV,69,0
2020-09-02 13:30:00,AHYIJDV,65,0
2020-09-02 13:31:00,AHYIJDV,64,0
2020-09-02 16:43:00,AHYIJDV,68,0
2020-09-02 16:48:00,AHYIJDV,65,0
2020-09-02 16:50:00,AHYIJDV,63,0
2020-09-02 16:53:00,AHYIJDV,62,0
2020-09-02 16:55:00,AHYIJDV,66,0
2020-09-02 16:57:00,AHYIJDV,64,0
2020-09-02 16:58:00,AHYIJDV,65,0
2020-09-02 16:59:00,AHYIJDV,62,0
2020-09-02 17:00:00,AHYIJDV,65,0
2020-09-02 17:01:00,AHYIJDV,65,0
2020-09-02 17:03:00,AHYIJDV,70,0
2020-09-02 17:06:00,AHYIJDV,60,0
2020-09-02 17:12:00,AHYIJDV,74,0
2020-09-02 17:14:00,AHYIJDV,69,0
2020-09-02 17:17:00,AHYIJDV,71,0
2020-09-02 17:18:00,AHYIJDV,68,0
2020-09-02 17:19:00,AHYIJDV,71,0
2020-09-02 17:20:00,AHYIJDV,73,0
2020-09-02 17:21:00,AHYIJDV,73,16
2020-09-02 22:08:00,AHYIJDV,77,0
2020-09-02 22:10:00,AHYIJDV,79,0
2020-09-02 22:15:00,AHYIJDV,76,0
2020-09-02 23:31:00,AHYIJDV,69,0
2020-09-02 23:32:00,AHYIJDV,71,0
2020-09-03 00:09:00,AHYIJDV,69,0
2020-09-03 00:10:00,AHYIJDV,70,0
2020-09-03 00:11:00,AHYIJDV,74,0
2020-09-03 00:12:00,AHYIJDV,72,0
2020-09-03 00:13:00,AHYIJDV,70,0
2020-09-03 00:14:00,AHYIJDV,72,0
2020-09-03 00:18:00,AHYIJDV,78,0
2020-09-03 00:19:00,AHYIJDV,76,0
2020-09-03 00:20:00,AHYIJDV,74,0
2020-09-03 00:22:00,AHYIJDV,64,0
2020-09-03 00:23:00,AHYIJDV,74,0
2020-09-03 01:34:00,AHYIJDV,65,0
2020-09-03 01:37:00,AHYIJDV,62,0
2020-09-03 01:38:00,AHYIJDV,63,0
2020-09-03 01:39:00,AHYIJDV,64,0
2020-09-03 01:42:00,AHYIJDV,65,0
2020-09-03 02:43:00,AHYIJDV,64,0
2020-09-03 02:45:00,AHYIJDV,64,0
2020-09-03 02:47:00,AHYIJDV,67,0
2020-09-03 02:48:00,AHYIJDV,64,0
2020-09-03 02:49:00,AHYIJDV,65,0
2020-09-03 02:52:00,AHYIJDV,64,0
2020-09-03 02:53:00,AHYIJDV,78,0
2020-09-03 02:54:00,AHYIJDV,60,0
2020-09-03 02:55:00,AHYIJDV,61,0
2020-09-03 02:57:00,AHYIJDV,63,0
2020-09-03 04:07:00,AHYIJDV,63,0
2020-09-03 04:10:00,AHYIJDV,63,0
2020-09-03 04:11:00,AHYIJDV,67,0
2020-09-03 04:14:00,AHYIJDV,86,0
2020-09-03 04:15:00,AHYIJDV,66,0
2020-09-03 04:16:00,AHYIJDV,64,0
2020-09-03 04:18:00,AHYIJDV,62,0
2020-09-03 04:19:00,AHYIJDV,63,0
2020-09-03 04:20:00,AHYIJDV,65,0
2020-09-03 04:21:00,AHYIJDV,60,0
2020-09-03 04:22:00,AHYIJDV,83,0
2020-09-03 04:23:00,AHYIJDV,59,0
2020-09-03 04:24:00,AHYIJDV,58,0
2020-09-03 04:59:00,AHYIJDV,72,0
2020-09-03 05:02:00,AHYIJDV,71,0
2020-09-03 05:04:00,AHYIJDV,72,0
2020-09-03 05:05:00,AHYIJDV,72,0
2020-09-03 05:07:00,AHYIJDV,75,0
2020-09-03 05:08:00,AHYIJDV,70,0
2020-09-03 05:09:00,AHYIJDV,71,0
2020-09-03 05:10:00,AHYIJDV,63,0
2020-09-03 05:14:00,AHYIJDV,66,0
2020-09-03 05:15:00,AHYIJDV,64,0
2020-09-03 06:07:00,AHYIJDV,60,0
2020-09-03 06:08:00,AHYIJDV,68,0
2020-09-03 06:10:00,AHYIJDV,64,0
2020-09-03 06:11:00,AHYIJDV,90,0
2020-09-03 06:12:00,AHYIJDV,60,0
